0.4,0.08087891392320695
0.65,0.08226030016508182
0.9,0.08293887214097045
1.15,0.08427909469706193
1.4,0.0859081680501347
1.65,0.08751020920122701
1.9,0.08859681567919776
2.15,0.08988489849330336
2.4,0.09167646541595745
2.65,0.0939901499711515
2.9,0.09547663539657968
3.15,0.0979881641256156
3.4,0.10123419021979858
3.65,0.10287676332568245
3.9,0.11008040973960728
4.15,0.12313971268770749
4.4,0.15099338805613394
4.65,0.19106337784874974
4.9,0.2404659653613539
5.15,1.001939714557156
5.4,10.397765637232084
5.65,21.817053452798827
5.9,33.893306586198214
6.15,45.732313044160655
6.4,58.19565786581079
6.65,69.8886274779688
6.9,81.70018940033813
7.15,92.86425960872265
7.4,104.98280355492008
7.65,117.44578617815755
7.9,129.16970040577624
8.15,141.59651269415545
8.4,153.46111113481706
8.65,165.05237983477352
8.9,177.05748290520853
9.15,188.52751604233447
9.4,201.81774519110147
9.65,213.08847377146094
9.9,225.32022230155815
10.15,237.13463829924734
10.4,249.77943219031215
10.65,261.1203767367106
10.9,272.078686713028
11.15,285.084737337685
11.4,296.83535813058467
11.65,308.8891544052952
11.9,321.6365688005014
12.15,332.4610285024904
12.4,345.6121558669453
12.65,356.4869714142475
12.9,369.03158077220905
13.15,381.52244088417575
13.4,393.27144205929494
13.65,404.0732348245458
13.9,416.42329008987576
14.15,427.759693698112
14.4,441.14882145739915
14.65,452.8613353864459
14.9,464.82085014842096
15.15,475.80885502145134
15.4,487.5312623858837
15.65,500.673992925242
15.9,512.7363606533321
16.15,524.4792782147075
16.4,536.5468400933117
16.65,549.0448232606194
16.9,560.8756208029212
17.15,572.6440463888443
17.4,584.1618895725139
17.65,596.3520870047141
17.9,609.3667606959395
18.15,620.5786685670523
18.4,632.9425158985807
18.65,644.2596985579627
18.9,656.6715030586547
19.15,669.0940550998487
19.4,681.1978286891175
19.65,691.9987203985363
19.9,703.3515898183562
20.15,717.0096557414039
20.4,728.1843053046052
20.65,739.8269965565287
20.9,751.7958979043312
21.15,763.4355707247671
21.4,775.3115072884757
21.65,788.4091858881816
21.9,799.0678145202114
22.15,812.0535216402844
22.4,826.1888957592296
22.65,836.9926300054259
22.9,847.9213941824624
23.15,861.6899463354923
23.4,872.379824883572
23.65,883.7384128897298
23.9,897.2683799077106
24.15,908.0090768510438
24.4,918.6983754336666
24.65,932.3545754143853
24.9,944.4160254526726
25.15,956.3159978098869
25.4,968.7666211026258
25.65,979.8418342313417
25.9,991.8142030354898
26.15,1005.2146610769066
26.4,1017.2863314788893
26.65,1029.116037273216
26.9,1039.4899991992754
27.15,1052.3507713371878
27.4,1064.0685057839096
27.65,1076.5375582327645
27.9,1087.7066629960686
28.15,1101.0039336041038
28.4,1110.6218020796318
28.65,1125.2733692155248
28.9,1135.7141483224725
29.15,1148.4533511678812
29.4,1161.3752960148795
29.65,1172.30199511738
29.9,1184.5754916725198
30.15,1197.6738084870387
30.4,1206.7420666961466
30.65,1220.6664814151295
30.9,1231.120766223227
31.15,1244.382494563648
31.4,1256.7749533935778
31.65,1267.542068118657
31.9,1278.1367131118743
32.15,1291.2385191638489
32.4,1303.4752611599722
32.65,1316.3166076083487
32.9,1328.6079284629784
33.15,1339.606604683353
33.4,1350.8681268013286
33.65,1363.603098045226
33.9,1376.1657424904492
34.15,1388.7404729746863
34.4,1399.5044176729364
34.65,1410.9595565424454
34.9,1423.5690916895783
35.15,1436.589225297612
35.4,1446.7221527788768
35.65,1457.8208082824956
35.9,1472.0380645254347
36.15,1483.912707288842
36.4,1494.8272547903168
36.65,1507.670635581033
36.9,1519.7505132850247
37.15,1532.031196006623
37.4,1544.1739328929868
37.65,1555.585770997529
37.9,1567.695993224625
38.15,1578.7607373203437
38.4,1592.2299984008034
38.65,1600.4008513717972
38.9,1615.8477731237365
39.15,1627.5836009032516
39.4,1639.2220585645707
39.65,1650.4326651252643
39.9,1662.096977212909
40.15,1675.0044070415559
40.4,1687.4959173122497
40.65,1698.3035500469864
40.9,1711.0654620970254
41.15,1723.4947987592018
41.4,1734.8799500127668
41.65,1748.1793392223415
41.9,1757.9298199501252
42.15,1772.075395695931
42.4,1782.6559576885297
42.65,1795.5205395879177
42.9,1806.5839639563865
43.15,1819.9161231951325
43.4,1831.674381456113
43.65,1842.6925385888987
43.9,1854.862600931776
44.15,1868.4253621339167
44.4,1879.6149909073474
44.65,1890.8191976717978
44.9,1904.3310875143593
45.15,1914.061003869103
45.4,1927.6329756888265
45.65,1940.736682139823
45.9,1951.075375673131
46.15,1964.1854286546231
46.4,1974.1958464848447
46.65,1986.6412975648245
46.9,1998.7871087304402
47.15,2014.0126926077755
47.4,2023.0362801479196
47.65,2036.6742460320331
47.9,2048.5007298569376
48.15,2059.871715012685
48.4,2071.9875394578753
48.65,2082.953306161439
48.9,2095.2187168972805
49.15,2108.0086714541058
49.4,2118.0397702689443
49.65,2132.4556544906904
49.9,2143.0534218903263
50.15,2155.727656476785
