0.4,0.56375
0.65,0.6082118188795088
0.9,0.6371460299833426
1.15,0.682529335071708
1.4,0.7311253561253561
1.65,0.7774741955069824
1.9,0.8083223249669749
2.15,0.8442890442890443
2.4,0.8853668675950945
2.65,0.9493383742911153
2.9,0.9908272758740049
3.15,1.0538827258320127
3.4,1.1321060382916053
3.65,1.1732375085557838
3.9,1.3259363776295536
4.15,1.5677271631718486
4.4,2.127003068530515
4.65,2.972198275862069
4.9,4.10392999692969
5.15,19.938637469586375
5.4,215.69132369299223
5.65,453.58025511559924
5.9,705.1661015512418
6.15,951.8046309107186
6.4,1211.4600374648767
6.65,1455.0664661654134
6.9,1701.1471227714162
7.15,1933.7289637777621
7.4,2186.206153117173
7.65,2445.831545555628
7.9,2690.085962245027
8.15,2949.0026072020123
8.4,3196.1864543018755
8.65,3437.6761232051877
8.9,3687.7709434386597
9.15,3926.7166602771235
9.4,4203.6118617021275
9.65,4438.454748082107
9.9,4693.333005100238
10.15,4939.5170586205195
10.4,5202.982357465628
10.65,5438.93727985723
10.9,5667.175301371123
11.15,5938.130291331867
11.4,6182.951339481774
11.65,6434.076222394087
11.9,6699.646608958736
12.15,6925.160011550202
12.4,7199.156738674835
12.65,7425.702042593619
12.9,7687.061823892055
13.15,7947.289884008366
13.4,8192.023791752192
13.65,8417.08819857531
13.9,8674.389357408008
14.15,8910.589131358935
14.4,9189.566402585218
14.65,9433.601442340556
14.9,9682.700503693753
15.15,9911.5909151062
15.4,10155.820442708333
15.65,10429.658364240951
15.9,10680.97548618541
16.15,10925.639478659765
16.4,11177.059382060206
16.65,11437.445005106025
16.9,11683.905286995649
17.15,11929.094828844078
17.4,12169.065287495321
17.65,12423.051025619201
17.9,12694.19068968407
18.15,12927.794122511992
18.4,13185.386511906056
18.65,13421.180033282337
18.9,13679.781605847147
19.15,13938.599284483209
19.4,14190.781506107933
19.65,14415.818717994445
19.9,14652.354840740274
20.15,14936.918195813572
20.4,15169.740231690555
20.65,15412.302342783692
20.9,15661.542226855514
21.15,15903.556515248454
21.4,16150.917056840528
21.65,16423.777841986037
21.9,16645.848028001463
22.15,16916.403792261797
22.4,17210.9129877083
22.65,17436.01045553912
22.9,17663.70642833716
23.15,17950.57360625297
23.4,18173.310479041917
23.65,18409.956119921237
23.9,18691.84555039538
24.15,18915.621580169125
24.4,19138.337273306086
24.65,19422.86130734876
24.9,19674.15904432745
25.15,19922.056355822606
25.4,20181.461911139122
25.65,20412.22302137211
25.9,20661.656760413647
26.15,20940.831343854614
26.4,21192.320175770892
26.65,21438.76978795271
26.9,21654.909656943953
27.15,21922.85078148039
27.4,22166.986281601636
27.65,22426.756575017647
27.9,22659.45887092433
28.15,22936.49578891258
28.4,23136.888841852753
28.65,23442.13877882316
28.9,23659.66773198912
29.15,23925.07124954938
29.4,24194.282666371877
29.65,24421.874919831225
29.9,24677.522656158493
30.15,24950.403856356523
30.4,25139.341676003427
30.65,25429.430825718016
30.9,25647.251105925818
31.15,25923.544953023367
31.4,26181.731010591702
31.65,26406.051608515485
31.9,26626.77476791128
32.15,26899.74611047951
32.4,27154.685917146962
32.65,27422.22149687385
32.9,27678.290706867978
33.15,27907.443855676327
33.4,28142.04658850692
33.65,28407.36997069804
33.9,28669.088627676687
34.15,28931.075171726934
34.4,29155.3244332567
34.65,29393.983800578033
34.9,29656.694067529188
35.15,29927.946618381546
35.4,30139.057603621444
35.65,30370.286840330467
35.9,30666.485685214095
36.15,30913.885644078357
36.4,31141.274169142733
36.65,31408.85572577452
36.9,31660.525336027888
37.15,31916.376446264294
37.4,32169.359927488727
37.65,32407.108354050066
37.9,32659.415333016426
38.15,32889.93156195451
38.4,33170.560528681424
38.65,33340.801754886576
38.9,33662.6226330143
39.15,33907.12894979036
39.4,34149.615872249604
39.65,34383.18157595656
39.9,34626.19652696715
40.15,34895.110779264505
40.4,35155.35990858757
40.65,35380.52690715553
40.9,35646.41604763012
41.15,35905.356414933725
41.4,36142.55117415173
41.65,36419.58274876279
41.9,36622.119004362634
42.15,36916.73299622534
42.4,37137.152117948535
42.65,37405.17847756711
42.9,37635.66824437104
43.15,37913.42176665662
43.4,38158.40376144461
43.65,38387.95438487831
43.9,38641.51680844756
44.15,38924.07077796282
44.4,39157.19970470888
44.65,39390.63004092158
44.9,39672.130765631264
45.15,39874.856348995076
45.4,40157.611146626696
45.65,40430.6110563334
45.9,40646.00044161423
46.15,40919.14568653383
46.4,41127.71032752388
46.65,41386.99106088898
46.9,41640.04297850541
47.15,41957.241217004135
47.4,42145.247376090214
47.65,42429.371070667636
47.9,42675.765924564555
48.15,42912.66924675325
48.4,43165.088356900684
48.65,43393.55380990596
48.9,43649.08028267032
49.15,43915.54933885728
49.4,44124.53691880498
49.65,44424.87344348177
49.9,44645.66872423857
50.15,44909.72119461654
