149.58042208216165,4.0
149.0776604299977,3.992015968063872
148.5832528460754,3.9840637450199203
148.42162637312126,3.9761431411530817
147.82153732434372,3.9682539682539684
147.41228690353225,3.9603960396039604
146.9788296099688,3.952569169960474
146.79341334700288,3.9447731755424065
146.43015483624504,3.937007874015748
145.81543812662062,3.9292730844793713
145.68492268952363,3.9215686274509802
145.18771774739872,3.9138943248532287
144.96199580100537,3.90625
144.3148466483714,3.898635477582846
144.23920003571084,3.8910505836575875
143.72406086451653,3.883495145631068
143.33913014755856,3.875968992248062
142.98727150029623,3.8684719535783367
142.56512387964378,3.861003861003861
142.18512814618606,3.8535645472061657
141.83501846890715,3.8461538461538463
141.53171051786956,3.838771593090211
141.04680956885963,3.8314176245210727
140.63988360232986,3.8240917782026767
140.47719141455428,3.816793893129771
139.9136791006483,3.8095238095238093
139.73729715107277,3.802281368821293
139.21779399205474,3.795066413662239
138.87414063531367,3.787878787878788
138.64260965058986,3.780718336483932
138.17634005725807,3.7735849056603774
137.78972828075538,3.766478342749529
137.40534257104252,3.7593984962406015
137.19671735182152,3.75234521575985
136.71871333414103,3.745318352059925
136.44297078896193,3.7383177570093458
136.0550283432987,3.7313432835820897
135.78737646424628,3.7243947858473
135.32349856876186,3.717472118959108
134.98848870030523,3.7105751391465676
134.76221097351066,3.7037037037037037
134.4085465484237,3.6968576709796674
134.05812847735763,3.690036900369004
133.64466643401323,3.6832412523020257
133.28806853750743,3.676470588235294
132.92258574691525,3.669724770642202
132.6340196701954,3.663003663003663
132.46929604326743,3.656307129798903
131.96047157358134,3.6496350364963503
131.69479995226658,3.6429872495446265
131.39889431038114,3.6363636363636362
130.99293476103065,3.629764065335753
130.6306234011845,3.6231884057971016
130.4363541746311,3.616636528028933
129.9434403902067,3.6101083032490973
129.65666397322875,3.6036036036036037
129.38984492986233,3.597122302158273
129.08271564247792,3.5906642728904847
128.71236921295323,3.5842293906810037
128.47744441692967,3.5778175313059033
128.05354357369774,3.5714285714285716
127.78012882848506,3.5650623885918002
127.63525878613534,3.5587188612099645
127.17423155425375,3.552397868561279
126.79781737150357,3.5460992907801416
126.5356892357869,3.5398230088495577
126.15487329949129,3.5335689045936394
